source,isbn,title,authors,trust,confidence
a1books,1555582834,windows server 2003 security infrastructures core security features,jan de clercq,0.9107805611839029,0.9267855633505873
caiman,0127427511,java cryptography extensions,weiss jason,0.8996170885289858,0.9842382198863001
powell's  books,1555583172,wireless operational security,rittinghouse john,0.9257430697715145,0.9500574102312653
a1books,1555583121,implementing homeland security for enterprise it,michael erbschloe,0.9107805611839029,0.9544010406833944
a1books,1555583148,nonstop server security,xypro technology corp,0.9107805611839029,0.6206374548679392
reliable book service,1555582982,internet security a jumpstart for systems administrators and it managers,speed tim ellis juanita,0.9012242932665471,0.9512353276433964
movies with a smile,0750676132,investigative data mining for security and criminal detection,mena jesus,0.9487572044461003,0.9677967454447983
lakeside books,0121604527,enterprise directory and security implementation guide,carrington,0.9247249645622209,0.8416212634973069
quartermelon,0750673273,information assurance managing organizational it security risks,boyce joseph g jennings dan w,0.9282979715073033,0.7725212178376455
bookbuyers online,1558607692,disappearing cryptography information hiding steganography watermarking,wayner peter,0.8988280978274786,0.9896851012647262
sarl culture-factory,1878707965,information security best practices,george stefanek,0.8356993882813973,0.7519138157087819
browns books,0121631036,handbook of computer crime investigation,casey eoghan,0.9373390621133753,0.990478127638927
"pacific book exchange, llc",0126565619,the personal internet security guidebook keeping hackers and crackers out of your home the korper and ellis ecommerce books series,speed tim ellis juanita korper steffano,0.9560755363671141,0.9433565635819169
veda's marketing agencies,0750649445,information warfare corporate attack and defence in a digital world,hutchinson william,0.7834139105502383,0.9582878806818209
justice book company,0122374711,the internet security guidebook from planning to deployment,ellis juanita speed tim,0.9442573993132608,0.8932207479473323
betterworld.com,0750672579,netspionage the global threats to information,william c boni gerald l kovacich,0.9316930926150601,0.8892642811857205
books2anywhere.com,0750670290,iway robbery,boni william c kovacich gerald l b,0.9588284623552487,0.8430462418965106
caiman,0750699388,managing legal security risk,shaw paul,0.8996170885289858,0.9656628178726554
tiber books,0750696001,computer security,carroll john m,0.9590334768436322,0.9590334768436322
diane publishing co.,0750696915,ultimate telecommunications security survey,james l schaub toni ames,0.7397481309381904,0.757818571084903
a1books,0123735858,uml 2 certification guide fundamental and intermediate exams,weilkiens tim oestereich bernd,0.9107805611839029,0.5743393436422621
a1books,0123725011,practical modelbased testing a tools approach,utting mark legeard bruno,0.9107805611839029,0.7764611464039345
a1books,0120121689,advances in computers volume 68 computational biology and bioinformatics,zelkowitz marvin,0.9107805611839029,0.6802594738996492
a1books,0122290631,3d game engine design a practical approach to realtime computer graphics,eberly david h,0.9107805611839029,0.9983997382696028
caiman,0120121670,advances in computers v67,zelkowitz marvin,0.8996170885289858,0.9100156518960528
bobs books,0120121662,advances in computers volume 66 quality software development,zelkowitzmarvin,0.9211670314157427,0.8699261117989523
alphacraze.com,0120885603,smart phone and next generation mobile computing morgan kaufmann series in networking paperback,zheng pei ni lionel,0.9831052612305028,0.9930270259499749
a1books,0750664711,realtime systems development,williams rob,0.9107805611839029,0.9993893111405736
david's books,1558606483,distributed systems architecture a middleware approach,puder arno romer kay pilhofer frank,0.8868937511491464,0.9807249856991398
macysbook,0750665076,computer architecture a quantitative approach,tom gilb,0.9371560802170795,0.9866608297199034
a1books,0120121654,advances in computers,zelkowitz marvin,0.9107805611839029,0.8594602097800067
booksmart,0750660759,software design methodology from principle to architectural styles,zhu hong,0.9227153914481496,0.9942945946457831
quartermelon,0120121646,advances in computers new programming paradigms,zelkowitz marvin,0.9282979715073033,0.9375887929778283
a1books,0120121638,advances in computers volume 63 parallel distributed and pervasive computing advances in computers,marvin zelkowitz,0.9107805611839029,0.6822289115356956
alphacraze.com,1558607013,higherorder perl transforming programs with programs,dominus mark jason,0.9831052612305028,0.9973270543713848
a1books,1558608176,mobile agents basic concepts mobility models and the tracy toolkit,peter braun wilhelm r rossak,0.9107805611839029,0.8206627478465703
browns books,0750661232,a a,britton carol,0.9373390621133753,0.9818442679635581
bobs books,1555583180,ipv6 network programming,haginojunichiro,0.9211670314157427,0.9440713807099987
sarl culture-factory,1558606874,objectoriented construction handbook,zullighoven,0.8356993882813973,0.9623444625275387
a1books,012012162X,advances in computers volume 62 advances in software engineering advances in computers,marvin zelkowitz,0.9107805611839029,0.8019531976030484
a1books,0120121611,advances in computers advances in computers,marvin v zelkowitz,0.9107805611839029,0.5804013583480061
reliable book service,1555583156,network programming in net withc and visual basic net,reid fiach,0.9012242932665471,0.99358216909388
durnickbooks,0750660988,objectoriented design with uml and java,barclay kenneth a,0.9425699937221522,0.9384682038260529
bobs books,155558313X,managing software deliverables,rittinghouse,0.9211670314157427,0.9361290021212011
reliable book service,0750656832,applying uml advanced application,pooley rob wilcox pauline,0.9012242932665471,0.7896772390482951
movies with a smile,1555583075,debugging by thinking a multidisciplinary approach,metzger robert charles,0.9487572044461003,0.9459502811983387
a1books,1558608362,java practical guide for programmers morgan kaufmann practical guides series,brunner robert,0.9107805611839029,0.9616756710412631
browns books,075065855X,mathematics for electrical engineering and computing,attenborough mary,0.9373390621133753,0.9938218919011805
lakeside books,012012159X,advances in computers,zelkowitz marvin,0.9247249645622209,0.9285596590596322
papamedia.com,0120121581,advances in computers volume 58 highly dependable software advances in computers,marvin zelkowitz,0.8733613942170575,0.6108907302850357
a1books,0120121573,advances in computers information repositories,marvin zelkowitz,0.9107805611839029,0.655814186041652
caiman,1558608028,tcltk 2e,flynt clif,0.8996170885289858,0.9928134624468313
opoe-abe books,1558607552,design methods for reactive systems,wieringa,0.7348790216722247,0.9817256027344907
speedy books shipping from usa!,1558608621,the struts framework practical guide for java programmers,sue spielman,0.8495993743758783,0.9733586665355399
caiman,0120121565,advances in computers v56,zelkowitz marvin,0.8996170885289858,0.8965674751918165
caiman,1558606394,object oriented reengineering,demeyer serge,0.8996170885289858,0.8902458290004485
computer book works,1558607455,system architecture with xml the morgan kaufmann series in software engineering and programming,daum berthold merten udo,0.9266973223204114,0.9194853040352776
reliable book service,0750674032,electromagnetics explained a handbook for wirelessrf emc and highspeed electronics,schmitt ron,0.9012242932665471,0.9943002936266249
caiman,1555582494,compaq visual fortran os,lawrence norman,0.8996170885289858,0.9962108030995239
aha-buch,1558608265,tcpip sockets in c,michael j donahoo kenneth l calvert,0.9528824512486692,0.927128654775323
prairie archives,1558606858,tcpip sockets in java practical guide for programmers,calvert kenneth l donahoo michael j,0.9725361701717536,0.9864824023744175
powell's  books,1558607366,jdbc practical guide for java programmers,speegle gregory,0.9257430697715145,0.9681754700448794
elephantbooks.com,0120121557,advances in computers volume 55 advances in computers,marvin zelkowitz,0.8344383509698077,0.6878874075901444
caiman,0120121549,advances in computers v54,zelkowitz marvin,0.8996170885289858,0.8502441190243726
caiman,075067329X,power supply ckbk 2e,brown marty,0.8996170885289858,0.9898535952014523
caiman,044450673X,parallel computational fluid d,jenssen c b,0.8996170885289858,0.7308633682324499
a1books,0750672811,radio frequency transistors principles and practical applications edn series for design engineers,norm dye helge granberg norman dye,0.9107805611839029,0.7693479758918839
caiman,1558606793,objectoriented implementation,besset didier h,0.8996170885289858,0.9101406174220552
paperbackshop-us,1558607234,the school of niklaus wirth,boszormenyi laszlo gutknecht jurg ed,0.9242906149786049,0.5599142037145555
briggs books,1558605932,3d game engine design a practical approach to realtime computer graphics no disk,eberly david h,0.9138861232759721,0.9984391734089277
revaluation books,0444505563,cafe an industrialstrength algebraic formal method,k futatsugi at nakagawa t tamai,0.9237457492069083,0.6249774748073509
bargainbookstores.com,0127347607,mathematics mechanization and applications,dongming wang xiaoshan gao,0.9687988940821591,0.981806958476227
caiman,0120121522,40th anniv volume annive 40e,zelkowitz marvin,0.8996170885289858,0.9081356230720741
a1books,0125250959,fundamentals of optical waveguides,katsunari okamoto,0.9107805611839029,0.8083079890837285
a1books,0120121514,cumulative subject and author indexes for volumes 149 part ii volume 51 advances in computers,marvin v zelkowitz,0.9107805611839029,0.5922548047426486
caiman,0120121506,advances in computers v50,zelkowitz marvin,0.8996170885289858,0.7734124911558711
reliable book service,0123264286,objectoriented database design clearly explained,harrington jan l,0.9012242932665471,0.9959380022974278
a1books,0127887741,compression algorithms for real programmers,peter wayner,0.9107805611839029,0.7905686982392741
caiman,0120121484,distributed info resources,zelkowitz marvin,0.8996170885289858,0.7328238658086887
oxfam - su students' union branch,1555582184,digital visual fortran programmers guide,etzel michael,0.9549590686772533,0.9115776769162263
caiman,0750696559,simplified design of filter ci,lenk john d,0.8996170885289858,0.9689531354991961
cummings books,0121403106,insights into mobile multimedia communication signal processing and its applications ser,bull david r,0.9077690070009828,0.9621388403263332
lakeside books,0750670738,power electronics design handbook,kularatna nihal,0.9247249645622209,0.9591199646860497
caiman,0750670622,art science of analog circui,williams jim,0.8996170885289858,0.8003084022165653
caiman,0750670630,inside orcad capture for windo,schroeder chris,0.8996170885289858,0.7866318975205931
summerlee books,0750696524,simplified design of microprocessor supervisory circuits,lenk john d,0.9734343067418256,0.9929545624560451
frugal media corporation,0750690895,designus maximus unleashed edn series for design engineers,clive maxfield,0.965712503197387,0.984151223575113
bookmantra.com,0124438660,neural network systems techniques and applications fuzzy logic and expert systems applications,leondes cornelius t,0.8276050620873543,0.9644425177712457
bookmantra.com,0124438652,image processing and pattern recognition am,leondes cornelius t,0.8276050620873543,0.7239751210248243
voyager books,0124438679,control and dynamic systems neural network systems techniques and applications volume 7 neural network systems techniques and applications vol 7,leondes cornelius t,0.9513975776864522,0.9513975776864522
caiman,0750670061,rechargeable batteries applica,gates energy products,0.8996170885289858,0.7056519809987459
bookmantra.com,0124438644,neural network systems techniques and applications industrial and manufacturing systems,leondes cornelius t,0.8276050620873543,0.9537737705543319
michael's books,0124438628,optimization techniques,leondes cornelius t,0.9393537794333708,0.9393537794333708
browns books,0340700149,software development for engineers,buchanan william,0.9373390621133753,0.9699019021842309
powell's  books,0750696540,simplified design of voltage frequency c,lenk john d,0.9257430697715145,0.790666895374851
powell's  books,1558603204,advanced compiler design implementatio,muchnick steven s,0.9257430697715145,0.9939010550631135
"heather jo frey, bookseller",1558604375,productive objects an applied software project management framework paperback,robert j muller,0.8977027532661092,0.8544620757163353
limelight bookshop,0750698586,edn design ideas,staff edn,0.8900841152974155,0.5430646310250796
bookholders,1555581676,m programming a comprehensive guide,richard walters,0.9463406821173866,0.911648779870008
alphacraze.com,0123951704,optical fiber telecommunications iiia,kaminow ivan p koch thomas l,0.9831052612305028,0.8068328842158975
virtuous volumes et al.,0750695099,simplified design of data converters,lenk john d,0.7751007826331396,0.7751007826331396
paperbackshop-us,0123951712,optical fiber telecommunications iii,kaminow ivan p koch thomas l,0.9242906149786049,0.8004327944181289
atticus books,0123490405,teaching and learning formal methods academic press ser,dean c neville hinchey michael,0.8356758812869249,0.8356758812869249
"e-book traders, inc.",0750695080,simplified design of ic amplifiers edn series for design engineers,john lenk,0.9319737527681893,0.8144368472532136
caiman,0750697008,inside orcad,schroeder chris,0.8996170885289858,0.8803224359748067
paperbackshop-us,0750698217,simplified design of switching power supplies,lenk john d,0.9242906149786049,0.950649767454625
hjp wissenschaftl. versandbuchhandlung,0340645881,pascal for students including turbo pascal,hahn brian d kemp ray,0.9440139091532975,0.9437090993975472
north mountain books,0750695102,simplified design of micropower and battery circuits the edn series for design engineers,lenk john d,0.9032337804287692,0.9032337804287692
a1books,0126443750,relational database systems,simovici dan a tenney richard l,0.9107805611839029,0.9708811203937896
paradise found books,034061398X,designing computer programs,haigh jim,0.8737928857625933,0.8737928857625933
quartermelon,0340600349,fortran 90 for scientists and engineers,hahn brian d,0.9282979715073033,0.9457016042460026
"j. hood, booksellers,    abaa/ilab",0125062303,knowledge acquisition and machine learning theory methods and,morik katharina,0.9123779070528872,0.8318012516497294
thebookcom,0126290407,kads,schreiber guus,0.9386629220301413,0.8349130422195913
tranceworks,1555580890,motif programming,brain marshall,0.9062036753212009,0.760243645653711
brockport college foundation -- books,0120828103,practical parallel programming,bauer barr e,0.9732963213367918,0.9841056058266264
quartermelon,0444888144,extrapolation methods theory and practice,by brezinski c by redivo zaglia m,0.9282979715073033,0.6661327529526979
browns books,1558601910,paradigms of artificial intelligence programming,norvig peter,0.9373390621133753,0.9972325688758855
lakeside books,0124841406,computer simulation,mchaney roger w,0.9247249645622209,0.964459105538095
powell's  books,0750696400,analog circuit design art science pers,williams jim,0.9257430697715145,0.9410171171737961
caiman,0750694998,troubleshooting analog circuit,pease robert a,0.8996170885289858,0.9713158131688641
"banjo booksellers, ioba",0122090489,highspeed analogtodigital conversion,demler michael j,0.978827198070221,0.978827198070221
alexander gallery,0127748601,introduction to common lisp,yuasa taiichi hagiya masami weyhrauch richard,0.9016354204972987,0.8093578065059613
gotbooks,1555580416,common lisp second edition the language hp technologies,guy steele,0.9249149640674366,0.8718679968666613
quartermelon,0444520872,dictionary of distances,by deza michelmarie by deza elena,0.9282979715073033,0.7231379021982186
books2anywhere.com,0240807944,expanding a digital content management system,arthur magan h,0.9588284623552487,0.9927924797895232
htbook,012620862X,introduction to data compression,sayood khalid,0.9092381214036427,0.999718450175728
"the bookman, inc.",1555583113,resilient storage networking designing flexible scalable data infrastructures,schulz greg,0.906598584331616,0.9925650449597361
a1books,1555582885,oracle real application clusters,vallath murali,0.9107805611839029,0.9889444222751812
bobs books,0124438954,database and data communication network systems threevolume set,leondescornelius t,0.9211670314157427,0.7503049852000342
pima,1555582397,scaling microsoft exchange 2000 create and optimize highperformance exchange messaging systems hp technologies s,pierre bijaoui,0.9174843661523724,0.8507057859441142
bobs books,0122941519,supply chain design and management,govilmanish prothjeanmarie,0.9211670314157427,0.786484314266547
bridgetown books,1558607137,data warehousing and business intelligence for ecommerce,simon alan r shaffer steven l,0.976577724916269,0.9531900345100128
books2anywhere.com,0124558402,enterprise knowledge management,loshin david,0.9588284623552487,0.9525059674638839
international books,0122384520,a mathematical introduction to logic softcover,enderton herbert b,0.9687176907922393,0.9952881037610282
a. raj din-dayal booksellers,012443875X,knowledgebased systems techniques and applications 4volume set,cornelius t leondes,0.9336736135889476,0.8087984568026338
kitabay,0124499759,on time technology implementation how to achieve implementation success with limited time and resources,lientz bennet p rea kathryn p,0.9306429764281228,0.9525127040916919
reliable book service,1558603697,digital compression for multimedia principles and standards,gibson jerry d berger toby,0.9012242932665471,0.8468402064762326
jonathan grobe books,1558604030,predictive data mining a practical guide,weiss sholom m,0.9507323279725934,0.9123278511896789
lakeside books,0122661702,automated information retrieval,frants valery j shapiro jacob voiskunskii vladimir g,0.9247249645622209,0.8857877196666059
quartermelon,1558604545,readings in information retrieval,edited by jones karen sparck edited by willett peter,0.9282979715073033,0.6735132838352209
aridium internet books,0120959704,modern information systems for managers,bidgoli hossein,0.9020535943295218,0.9020535943295218
bookmantra.com,0120510405,information tasks towards a usercentered approach to information systems,allen bryce,0.8276050620873543,0.9742724095215473
jml books,0124650309,information services for innovative organizations,maguire carmel kazlauskas edward j weir anthony d,0.9063275290391823,0.9063275290391823
bobs books,1558602534,parallel computing works,fox,0.9211670314157427,0.8075187856911905
hill country traders,0124383807,fundamentals of spatial information systems,laurini robert thompson derek,0.9935594442161835,0.9935594442161835
magus books seattle,0126542619,organizing information principles of data base and retrieval systems,soergel dagobert,0.9894941092490663,0.9983404604382804
a1books,0121674517,c 20 practical guide for programmers,michel de champlain brian g patrick,0.9107805611839029,0.9123990176027207
powell's  books,0127323503,multi tier application prog with php,wall david,0.9257430697715145,0.9103192890749546
versandantiquariat robert a. mueller,0124660517,tcpip sockets in c c sharp practical guide for programmers,makofske david b donahoo michael j calvert kenneth l,0.9570752949543444,0.9431111531358859
browns books,0126567557,jstl,spielman sue,0.9373390621133753,0.9889523930586887
red barn books,1558609091,java practical guide for programmers the practical guides,michael sikora,0.9445707157381363,0.89908907230481
book lovers usa,155860846X,multicast sockets practical guide for programmers the practical guides,david makofske kevin almeroth,0.9217410349466749,0.8092887553582143
books r us,0131496980,introduction to computing and programming with java a multimedia approach,mark guzdial barbara ericson,0.9545937737903937,0.9858121280295012
ecampus.com,0131872893,learning to program with alice,dann wanda p cooper stephen pausch randy,0.9361252860914566,0.9942964371763221
collegebooksdirect.com,0131194593,problem solving and programming concepts,sprankle maureen,0.9358603987009935,0.9990399245619843
babooneez,013046709X,a balanced introduction to computer science,reed david,0.9634053757933551,0.9644113240157103
"borgasorus books, inc",0131176552,introduction to computing and programming in python a multimedia approach,guzdial mark,0.8731564690290464,0.9977676312175124
"verycoolbooks.com, inc.",0130602396,fundamentals of structured program design 2nd edition,dan robinson,0.9535868668703122,0.9792619682818997
a1books,0130494984,tools for structured and objectoriented design an introduction to programming logic,bohl marilyn rynn maria,0.9107805611839029,0.931296965039835
countless pages book store,0131227068,patterns of problem solving,rubinstein moshe f firstenberg iris rubinstein,0.7395011593355049,0.7395011593355049
frugal media corporation,0130920657,business programming logic 4th edition,jay singelmann,0.965712503197387,0.9302246168217146
caiman,0132320495,introduction to programming using c fundamentals,liang y daniel,0.8996170885289858,0.6936803735300586
softcoverdeal,0131857576,c how to program 5th edition how to program book cdrom web access card,harvey paul deitel associates,0.9796268759709303,0.9967411425670856
htbook,0131426605,simply c an applicationdriven tutorial approach simply,harvey m deitel paul j deitel,0.9092381214036427,0.8717430332659596
allenac,0131857584,small c how to program,harvey paul deitel associates,0.9823504324189063,0.9675710937990983
a1books,0134373774,visual cnet how to program,deitel harvey m deitel paul j,0.9107805611839029,0.9965146920409936
ecampus.com,0130914266,c an introduction to computing,adams joel nyhoff larry r,0.9361252860914566,0.9038464391968486
bookbyte / norwest textbooks,0130853755,c programming today by johston eastern economy edition,johnston barbara,0.9280766480694883,0.9945702103417172
revaluation books,0130132497,getting started with microsoft visual c 6 with an introduction to mfc,deitel harvey m deitel paul j nieto t r strassberger e t,0.9237457492069083,0.7929632836098985
bookbyte / norwest textbooks,0132681528,introduction to computing using c and object technology by ford,ford william h topp william r,0.9280766480694883,0.9827098207944207
brandnewtextbooks,0131525239,c how to program,deitel associates,0.9617814597868695,0.9257452612569974
"borgasorus books, inc",0131426419,simply c an applicationdriven tutorial approach,deitel harvey m deitel paul j hoey tim yaeger cheryl h,0.8731564690290464,0.9219815832316637
collegebooksdirect.com,0131986198,data structures from the outside in an object oriented approach with java 5 0,venugopal sesh,0.9358603987009935,0.9854196295656252
bookbyte / norwest textbooks,0132221586,introduction to java programming by liang 6th edition comprehensive version,liang y daniel,0.9280766480694883,0.997690210848509
by hand books,0132237385,introduction to java programming,liang y daniel,0.9336193764367774,0.9902435974724217
powell's  books,0132222205,java how to program 7ed,deitel associates,0.9257430697715145,0.707374246547092
htbook,0131735799,java for students,parr mike bell douglas,0.9092381214036427,0.9955466160114332
bookholders,0131474340,java java java objectoriented problem solving,ralph morelli ralph walde,0.9463406821173866,0.9974628470106957
ashleyjohnson,013197629X,objects first with java a practical introduction using bluej 3rd edition,barnes david j kolling michael,0.947929862047429,0.9774739503011198
ecampus.com,0131856456,the essential java class reference for programmers,durney brian,0.9361252860914566,0.9923394774907445
isedeals,0131483986,java how to program,harvey m deitel paul j deitel,0.967413483971951,0.9941654909612644
orbidoo.de,0131424157,java an eventful approach,kim bruce andrea danyluk thomas murtagh,0.9619132936147781,0.9512351222247329
the e,0131492020,java an introduction to problem solving programming,savitch walter,0.9817995946949345,0.9986273795515115
collegebooksdirect.com,0131486608,small java how to program,deitel harvey m deitel paul j,0.9358603987009935,0.9979157320618148
enjoystudy,0131541579,small java how to program and cd version one package 6th edition how to program series,deitel harvey m deitel paul j,0.9766759766932226,0.9475030204250363
ecampus.com,0131018604,information systems programming with java,staugaard andrew,0.9361252860914566,0.9816558754313239
powell's  books,013048623X,java prog today,johnston barbara,0.9257430697715145,0.9441902521529701
bradsbooks.com,0131427814,practical debugging in java,ford ann teorey toby bartlett sandy tyson gary,0.9359304927807728,0.7395271977727731
bookholders,0131426486,simply java programming an applicationdriven tutorial approachwater damage,harvey m deitel paul j deitel deitel associates,0.9463406821173866,0.9801188034536894
"pacific book exchange, llc",0131410792,tutorial for jbuilder,liang y daniel,0.9560755363671141,0.9825263484902619
college book service,0131410806,tutorial for sun one studio 40 pb 2003,liang y daniel,0.9191103241513162,0.9975042380684123
bookbyte / norwest textbooks,0130142514,java an introduction to computing by adams,adams joel nyhoff jeffrey l,0.9280766480694883,0.9420684281007058
indoo.com,0131482394,agile javatm crafting code with testdriven development,langr jeff,0.8993434329018792,0.9998877664260923
a1books,013143697X,javatm application development on linuxr,albing carl schwarz michael,0.9107805611839029,0.9982057111759707
cody books ltd,0131463055,core javaserver faces sun microsystems press java series,geary david horstmann cay,0.8980054037753675,0.9996272003319023
economy books,0131401602,developing enterprise web services an architects guide,chatterjee sandeep webber james,0.9723914239747516,0.9736691081054399
alphacraze.com,0131482114,just javatm 2 6th edition,linden peter van der,0.9831052612305028,0.9999857160833312
revaluation books,0130649341,complete java 2 training course student edition,deitel harvey m deitel paul j,0.9237457492069083,0.5854950384995075
best bargain books,0130166383,java 2 programmers interactive workbook,kevin chu eric brower,0.962004199724584,0.9788365006208836
textbook brokers,0132438623,simply visual basic 2005 2nd edition,harvey paul deitel associates,0.9375251894309492,0.8712362761767207
www.textbooksrus.com,0131869000,visual basicnet how to program,deitel associates,0.9470306162988542,0.9472123991854517
scholar's book outlet,0672325314,sams teach yourself microsoft visual basic net 2003 in 21 days,holzner steven,0.8914290039280067,0.9999514307606632
jessebook,0131409093,adts data structures and problem solving with c,nyhoff larry r,0.9043250379932489,0.989213471977084
indoo.com,013919424X,c for java programmers,weiss mark allen,0.8993434329018792,0.9619309773336615
enjoystudy,0130858501,data structures with c using stl 2nd edition,ford william h topp william r ford william topp william,0.9766759766932226,0.9910059760966555
bookbyte / norwest textbooks,0130284467,practical introduction to data structures and algorithm analysis by shaffer 2nd edition,shaffer clifford a,0.9280766480694883,0.9826016763831976
mildredsbooks,0137689950,data structures and program design in c,robert l kruse alex ryba,0.9721144026147676,0.9317790088176069
bookbyte / norwest textbooks,0130369977,data structures using c and c by langsam 2nd edition,langsam yedidyah augenstein moshe j tenenbaum aaron m,0.9280766480694883,0.9399019216355076
browns books,0131972596,synchronization algorithms and concurrent programming,taubenfeld gadi,0.9373390621133753,0.9877652887146413
california textbooks,0023606924,algorithms,johnsonbaugh richard schaefer marcus,0.9747070277563263,0.9263652475624745
economy books,0133350681,fundamentals of algorithmics,brassard gilles bratley paul,0.9723914239747516,0.9991664029585123
economy books,0137903952,artificial intelligence a modern approach,russell stuart j norvig peter,0.9723914239747516,0.9998208489382744
books: silver rose llc,0130257869,programming language processors in java compilers and interpreters,watt david a brown deryck f,0.9529024480808446,0.975249295536854
quartermelon,0131821067,building your own compiler with c,holmes jimmy,0.9282979715073033,0.9276854129429825
thesaintbookstore,0130481904,the art of compiler design theory and practice,pittman thomas peters james,0.976798343928297,0.9706171773836474
powell's  books,0130351180,computer graphics using java 2d 3d,liang y daniel,0.9257430697715145,0.7913871667928196
textbookxdotcom,0131496700,computer graphics using open gl,francis s hill jr,0.8293554590601047,0.6629607418388902
textbookxdotcom,0131452541,computer graphics programming problem solving and visual communication,steve cunningham,0.8293554590601047,0.6994094898584537
flybookstore,0130153907,computer graphics with opengl,hearn donald baker m pauline,0.9695264955945525,0.997478580550733
books2anywhere.com,0130411612,usercentered web site development,mccracken daniel d wolfe rosalee j,0.9588284623552487,0.9357275530343331
ecampus.com,0131739026,painting the digital river how an artist learned to love the computer,walker james faure,0.9361252860914566,0.9999987488348794
ab book company,0131238035,the x window system programming and applications with xt osfmotif,young douglas a,0.9464255878130602,0.8886741214032547
beagle books,0134999975,introduction to the x window system,jones oliver,0.9717705654446077,0.9931755932337557
browns books,0321340795,computer systems architecture,williams rob,0.9373390621133753,0.9885522513816
economy books,0131856448,computer organization and architecture designing for performance,stallings william,0.9723914239747516,0.9999975567159824
economy books,0131485210,structured computer organization,tanenbaum andrew s,0.9723914239747516,0.9999971678177212
flybookstore,0131491792,essentials of computer architecture,comer douglas e,0.9695264955945525,0.9818099636203685
economy books,0130484407,computer systems design and architecture,heuring vincent p jordan harry f,0.9723914239747516,0.9905260801348572
indoo.com,0131420445,mips assembly language programming,britton robert,0.8993434329018792,0.9202056656557991
the e,013034074X,computer systems a programmers perspective,bryant randal e ohallaron david r,0.9817995946949345,0.9624572668805821
endeavour books,0201436647,principles of computer architecture,murdocca miles heuring vincent p,0.8651571944068722,0.8651571944068722
proservice,0132212110,modern database management,hoffer jeffrey a prescott mary b mcfadden fred r,0.9690580416311252,0.9996844272233929
mildredsbooks,0131453203,modern database management 7th edition,jeffrey a hoffer mary prescott fred mcfadden,0.9721144026147676,0.9694021021471783
collegebooksdirect.com,0131018574,database systems using oracle a simplified guide to sql and plsql,shah nilesh,0.9358603987009935,0.9223828150833887
versandantiquariat robert a. mueller,0130174807,spatial databases a tour,shekhar shashi chawla sanjay,0.9570752949543444,0.9490998958829229
proservice,0130319953,database systems the complete book,garciamolina hector ullman jeffrey d widom jennifer d,0.9690580416311252,0.9253400514027793
happybook,0130353000,a first course in database systems 2nd edition,jeffrey d ullman jennifer d widom,0.9805213064180616,0.9400191244253088
browns books,0130304182,a a,blaha michael,0.9373390621133753,0.9620061288472777
a1books,0130286524,understanding relational database query languages,dietrich suzanne w,0.9107805611839029,0.9136482548108339
a team books,0131400851,data and text mining a business applications approach,thomas w miller,0.935762727236591,0.8970005397573312
govind garg,0130888923,data mining introductory and advanced topics,margaret h dunham,0.9431169376221793,0.9915684300070923
jessebook,0131679953,discrete mathematics with graph theory 3rd edition,edgar g goodaire michael m parmenter,0.9043250379932489,0.9910033341614971
proservice,0131176862,discrete mathematics,johnsonbaugh richard,0.9690580416311252,0.9830458832203509
govind garg,0130457973,discrete mathematical structures fifth edition,bernard kolman robert c busby sharon cutler ross,0.9431169376221793,0.9279263377692734
leon's book store,0130457914,discrete mathematics with combinatorics second edition,anderson james a,0.9853875064633189,0.9853875064633189
carol's books,0130669482,discrete mathematics with proof,gossett eric,0.8254025858071524,0.9870386526654542
ashleyjohnson,0130652474,discrete mathematics 5th edition,ross kenneth a wright charles r,0.947929862047429,0.939663647764846
"textsearch, international (we recycle!)",0130186619,essential discrete mathematics for computer science,feil todd krone joan,0.9485877574301298,0.9605543376425092
bunches of books,0130654876,logic and language models for computer science,henry hamburger dana richards,0.9424276114238477,0.9195433292626435
"textsearch, international (we recycle!)",0135012066,logic and discrete mathematics a computer science perspective,grassmann winfried k tremblay jeanpaul grassman winifred karl,0.9485877574301298,0.8347021447764007
www.anybookworld.com,013214171X,discrete mathematical models with applications to social biological and environmental problems,fred s roberts,0.9408817348049258,0.9254912606545111
bargainbookstores.com,0131003127,itv handbook technologies and standards,edward m schwalb,0.9687988940821591,0.8649204447004469
ecampus.com,0130460990,multimedia wireless networks technologies standards and qos,ganz aura ganz zvi wongthavarawat kitti,0.9361252860914566,0.9739464493385204
highfield book shop,0131414631,quality of service for intenet multimedia,jitae shin daniel c lee cc jay kuo cc jay kuo,0.9361675267558711,0.8619792617775694
the e,013031398X,multimedia communication systems techniques standards and networks,rao k ramamohan rao kr bojkovic z s bojkovic zoran s milovanovic dragorad a,0.9817995946949345,0.9416818842203211
"heather jo frey, bookseller",0138569231,multimedia communications protocols and applications hardcover by kuo,franklin f kuo j joaquin garcia lunaaceves wolfgang effelsberg,0.8977027532661092,0.7699151519373569
